Branch Path,Variable,Scenario,Region,2022,2030,2040,2050,Units,review_reason,notes
Demand\Freight road\LCVs\BEV,Sales Share,Reference,Peru,5.0,38.47705679308749,68.92049121897568,94.95755771602175,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Peru / Target.
Demand\Freight road\LCVs\BEV,Stock,Reference,Peru,30855.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\LCVs\BEV\Electricity,Fuel Economy,Reference,Peru,0.0,0.0,0.0,0.0,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Peru / Target.
Demand\Freight road\LCVs\FCEV,Sales Share,Reference,Peru,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\LCVs\FCEV,Stock,Reference,Peru,0.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\LCVs\FCEV\Hydrogen,Fuel Economy,Reference,Peru,110.0,104.82955937,98.70692084,92.94187899,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\LCVs\ICE,Sales Share,Reference,Peru,88.0,0.0,0.0,0.0,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Peru / Target.
Demand\Freight road\LCVs\ICE,Stock,Reference,Peru,966790.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\LCVs\ICE\Gas and diesel oil,Fuel Economy,Reference,Peru,613.1710933109293,616.1724077833226,653.2499425475086,722.3163313372269,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Peru / Target.
Demand\Freight road\LCVs\ICE\LPG,Fuel Economy,Reference,Peru,366.9989740863658,368.7963113314494,390.9887629507456,432.3269708181018,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Peru / Target.
Demand\Freight road\LCVs\ICE\Motor gasoline,Fuel Economy,Reference,Peru,420.4939112121864,422.5573409465008,447.9871081033939,495.3516002614633,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Peru / Target.
Demand\Freight road\LCVs\ICE\Natural gas,Fuel Economy,Reference,Peru,581.5963205911158,584.45230563844,619.6261307157868,685.1375628046973,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Peru / Target.
Demand\Freight road\LCVs\PHEV,Fuel Economy,Reference,Peru,150.0,142.94939914,134.6003466,126.73892589,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\LCVs\PHEV,Sales Share,Reference,Peru,6.0,61.52294320691252,31.07950878102432,5.042442283978245,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Peru / Target.
Demand\Freight road\LCVs\PHEV,Stock,Reference,Peru,10285.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\BEV heavy,Sales Share,Reference,Peru,2.0,6.841987483822806,18.06394732542091,16.78039601440109,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Peru / Target.
Demand\Freight road\Trucks\BEV heavy,Stock,Reference,Peru,7480.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\BEV heavy\Electricity,Fuel Economy,Reference,Peru,0.0,0.0,0.0,0.0,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Peru / Target.
Demand\Freight road\Trucks\BEV medium,Sales Share,Reference,Peru,6.0,4.880509638082906,12.88533035641903,16.36259316071914,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Peru / Target.
Demand\Freight road\Trucks\BEV medium,Stock,Reference,Peru,9350.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\BEV medium\Electricity,Fuel Economy,Reference,Peru,0.0,0.0,0.0,0.0,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Peru / Target.
Demand\Freight road\Trucks\FCEV heavy,Sales Share,Reference,Peru,1.0,1.336659609397837,4.475620582337169,5.707302021180488,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Peru / Target.
Demand\Freight road\Trucks\FCEV heavy,Stock,Reference,Peru,7480.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\FCEV heavy\Hydrogen,Fuel Economy,Reference,Peru,1420.129809561324,1203.129131251546,1130.086973489518,1060.786379245954,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Peru / Target.
Demand\Freight road\Trucks\FCEV medium,Sales Share,Reference,Peru,2.0,0.9534627360722973,3.192538635907536,4.071118602260201,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Peru / Target.
Demand\Freight road\Trucks\FCEV medium,Stock,Reference,Peru,4675.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\FCEV medium\Hydrogen,Fuel Economy,Reference,Peru,1183.44150796777,1002.607609376289,941.7391445745969,883.9886493716276,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Peru / Target.
Demand\Freight road\Trucks\HEV heavy,Sales Share,Reference,Peru,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\HEV heavy,Stock,Reference,Peru,0.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\HEV heavy\Motor gasoline,Fuel Economy,Reference,Peru,190.0,181.06923891,170.49377236,160.5359728,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\HEV medium,Sales Share,Reference,Peru,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\HEV medium,Stock,Reference,Peru,0.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\HEV medium\Motor gasoline,Fuel Economy,Reference,Peru,190.0,181.06923891,170.49377236,160.5359728,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\Heavy trucks,Mileage,Reference,Peru,65000.0,63967.25095268,62699.35884466,61456.59757114,Kilometer,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\ICE heavy,Sales Share,Reference,Peru,37.0,32.46032985499016,0.0,0.0,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Peru / Target.
Demand\Freight road\Trucks\ICE heavy,Stock,Reference,Peru,359040.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\ICE heavy\Gas and diesel oil,Fuel Economy,Reference,Peru,2060.403614345164,2032.266400474552,2004.24723485372,1981.093675259731,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Peru / Target.
Demand\Freight road\Trucks\ICE heavy\LPG,Fuel Economy,Reference,Peru,1256.938756988503,1281.798371679456,1279.684750861812,1258.248436374786,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Peru / Target.
Demand\Freight road\Trucks\ICE heavy\Motor gasoline,Fuel Economy,Reference,Peru,2084.428235034879,2055.999553755849,2027.659259234245,2004.155469630571,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Peru / Target.
Demand\Freight road\Trucks\ICE heavy\Natural gas,Fuel Economy,Reference,Peru,1953.635286872715,1926.948761842417,1900.379664442506,1878.441363793668,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Peru / Target.
Demand\Freight road\Trucks\ICE medium,Sales Share,Reference,Peru,40.0,30.39782627236573,0.0,0.0,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Peru / Target.
Demand\Freight road\Trucks\ICE medium,Stock,Reference,Peru,453475.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\ICE medium\Gas and diesel oil,Fuel Economy,Reference,Peru,917.8642720210564,900.0387200648402,886.7752281014697,889.8783232883695,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Peru / Target.
Demand\Freight road\Trucks\ICE medium\LPG,Fuel Economy,Reference,Peru,1047.222969519362,1134.900017137044,1254.8899945037,1387.566194842464,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Peru / Target.
Demand\Freight road\Trucks\ICE medium\Motor gasoline,Fuel Economy,Reference,Peru,1023.265673626405,1003.348570563515,988.5565725750669,992.0985681467041,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Peru / Target.
Demand\Freight road\Trucks\ICE medium\Natural gas,Fuel Economy,Reference,Peru,1628.031437784614,1596.401357140845,1572.873089470858,1578.398050773228,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Peru / Target.
Demand\Freight road\Trucks\Medium trucks,Mileage,Reference,Peru,36000.0,35428.01591226,34725.79874473,34037.50019324,Kilometer,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\PHEV heavy,Fuel Economy,Reference,Peru,150.0,142.94939914,134.6003466,126.73892589,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\PHEV heavy,Sales Share,Reference,Peru,3.0,13.49967180590329,35.82672907377174,33.31465946984273,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Peru / Target.
Demand\Freight road\Trucks\PHEV heavy,Stock,Reference,Peru,0.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\PHEV medium,Fuel Economy,Reference,Peru,150.0,142.94939914,134.6003466,126.73892589,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Freight road\Trucks\PHEV medium,Sales Share,Reference,Peru,5.0,9.629552599364972,25.55583402614361,23.76393073159635,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Peru / Target.
Demand\Freight road\Trucks\PHEV medium,Stock,Reference,Peru,0.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 0,Survival Rate,Reference,Peru,1.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 0,Vintage Profile Share,Reference,Peru,1.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 1,Survival Rate,Reference,Peru,0.99888655,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 1,Vintage Profile Share,Reference,Peru,0.88,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 10,Survival Rate,Reference,Peru,0.82353032,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 10,Vintage Profile Share,Reference,Peru,0.27850098,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 11,Survival Rate,Reference,Peru,0.78236236,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 11,Vintage Profile Share,Reference,Peru,0.24508086,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 12,Survival Rate,Reference,Peru,0.73644647,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 12,Vintage Profile Share,Reference,Peru,0.21567116,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 13,Survival Rate,Reference,Peru,0.68569921,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 13,Vintage Profile Share,Reference,Peru,0.18979062,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 14,Survival Rate,Reference,Peru,0.63004255,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 14,Vintage Profile Share,Reference,Peru,0.16701574,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 15,Survival Rate,Reference,Peru,0.56940313,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 15,Vintage Profile Share,Reference,Peru,0.14697385,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 16,Survival Rate,Reference,Peru,0.50371167,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 16,Vintage Profile Share,Reference,Peru,0.12933699,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 17,Survival Rate,Reference,Peru,0.4329025,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 17,Vintage Profile Share,Reference,Peru,0.11381655,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 18,Survival Rate,Reference,Peru,0.35691317,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 18,Vintage Profile Share,Reference,Peru,0.10015857,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 19,Survival Rate,Reference,Peru,0.27568409,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 19,Vintage Profile Share,Reference,Peru,0.08813954,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 2,Survival Rate,Reference,Peru,0.99488393,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 2,Vintage Profile Share,Reference,Peru,0.7744,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 20,Survival Rate,Reference,Peru,0.18915827,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 20,Vintage Profile Share,Reference,Peru,0.07756279,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 21,Survival Rate,Reference,Peru,0.09728107,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 21,Vintage Profile Share,Reference,Peru,0.06825526,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 22,Survival Rate,Reference,Peru,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 22,Vintage Profile Share,Reference,Peru,0.06006463,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 23,Survival Rate,Reference,Peru,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 23,Vintage Profile Share,Reference,Peru,0.05285687,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 24,Survival Rate,Reference,Peru,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 24,Vintage Profile Share,Reference,Peru,0.04651405,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 25,Survival Rate,Reference,Peru,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 25,Vintage Profile Share,Reference,Peru,0.04093236,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 26,Survival Rate,Reference,Peru,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 26,Vintage Profile Share,Reference,Peru,0.03602048,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 27,Survival Rate,Reference,Peru,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 27,Vintage Profile Share,Reference,Peru,0.03169802,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 28,Survival Rate,Reference,Peru,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 28,Vintage Profile Share,Reference,Peru,0.02789426,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 29,Survival Rate,Reference,Peru,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 29,Vintage Profile Share,Reference,Peru,0.02454695,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 3,Survival Rate,Reference,Peru,0.98751649,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 3,Vintage Profile Share,Reference,Peru,0.681472,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 30,Survival Rate,Reference,Peru,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 30,Vintage Profile Share,Reference,Peru,0.02160131,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 4,Survival Rate,Reference,Peru,0.97649274,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 4,Vintage Profile Share,Reference,Peru,0.59969536,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 5,Survival Rate,Reference,Peru,0.96159355,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 5,Vintage Profile Share,Reference,Peru,0.52773192,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 6,Survival Rate,Reference,Peru,0.94264083,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
