Branch Path,Variable,Scenario,Region,2022,2030,2040,2050,Units,review_reason,notes
Demand\Passenger road\Age 7,Survival Rate,Reference,Russia,0.91948333,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 7,Vintage Profile Share,Reference,Russia,0.4086756,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 8,Survival Rate,Reference,Russia,0.89198898,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 8,Vintage Profile Share,Reference,Russia,0.35963452,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Age 9,Survival Rate,Reference,Russia,0.8600401,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Age 9,Vintage Profile Share,Reference,Russia,0.31647838,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,Normalize across ages before use.
Demand\Passenger road\Buses,Mileage,Reference,Russia,45000.0,44285.01989032,43407.24843092,42546.87524156,Kilometer,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Buses\BEV,Sales Share,Reference,Russia,0.0,23.04451538291388,33.33333333333333,33.33333333333333,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\Buses\BEV,Stock,Reference,Russia,108864.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Buses\BEV\Electricity,Fuel Economy,Reference,Russia,0.0,0.0,0.0,0.0,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\Buses\FCEV,Sales Share,Reference,Russia,0.0,0.0,0.0,0.0,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\Buses\FCEV,Stock,Reference,Russia,12096.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Buses\FCEV\Hydrogen,Fuel Economy,Reference,Russia,728.6230078381592,728.6230078381592,728.6230078381592,728.6230078381592,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\Buses\ICE,Sales Share,Reference,Russia,100.0,30.86645385125837,0.0,0.0,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\Buses\ICE,Stock,Reference,Russia,1076544.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Buses\ICE\Gas and diesel oil,Fuel Economy,Reference,Russia,1358.132019328567,1340.226804872012,1384.540566407575,1445.866289952683,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\Buses\ICE\LPG,Fuel Economy,Reference,Russia,1167.638402413046,1254.304320674385,1386.918599268097,1533.55383481544,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\Buses\ICE\Motor gasoline,Fuel Economy,Reference,Russia,1385.058268927812,1366.85623092412,1412.062259434306,1474.487717336833,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\Buses\ICE\Natural gas,Fuel Economy,Reference,Russia,1648.398549864592,1694.383425804012,1453.534796525164,1337.581655247384,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\Buses\PHEV,Fuel Economy,Reference,Russia,150.0,142.94939914,134.6003466,126.73892589,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Buses\PHEV,Sales Share,Reference,Russia,0.0,46.08903076582776,66.66666666666666,66.66666666666666,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\Buses\PHEV,Stock,Reference,Russia,0.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\LPVs\BEV large,Sales Share,Reference,Russia,0.0,0.0,0.4065838875775348,0.5094969828218274,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\LPVs\BEV large,Stock,Reference,Russia,483840.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\LPVs\BEV large\Electricity,Fuel Economy,Reference,Russia,0.0,0.0,0.0,0.0,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\LPVs\BEV medium,Sales Share,Reference,Russia,0.0,0.0,4.910404016600607,10.4913085214755,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\LPVs\BEV medium,Stock,Reference,Russia,2624832.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\LPVs\BEV medium\Electricity,Fuel Economy,Reference,Russia,0.0,0.0,0.0,0.0,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\LPVs\FCEV large,Sales Share,Reference,Russia,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\LPVs\FCEV large,Stock,Reference,Russia,0.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\LPVs\FCEV large\Hydrogen,Fuel Economy,Reference,Russia,110.0,104.82955937,98.70692084,92.94187899,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\LPVs\FCEV medium,Sales Share,Reference,Russia,0.0,,,,Share,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\LPVs\FCEV medium,Stock,Reference,Russia,0.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\LPVs\FCEV medium\Hydrogen,Fuel Economy,Reference,Russia,110.0,104.82955937,98.70692084,92.94187899,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\LPVs\HEV large,Sales Share,Reference,Russia,0.0,0.0,0.0,0.0,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\LPVs\HEV large,Stock,Reference,Russia,725760.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\LPVs\HEV large\Motor gasoline,Fuel Economy,Reference,Russia,546.1817093008138,546.1817093008138,546.1817093008138,546.1817093008138,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\LPVs\HEV medium,Sales Share,Reference,Russia,0.0,0.0,0.0,0.0,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\LPVs\HEV medium,Stock,Reference,Russia,4499712.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\LPVs\HEV medium\Motor gasoline,Fuel Economy,Reference,Russia,364.3627591918207,364.3627591918207,364.3627591918207,364.3627591918207,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\LPVs\ICE large,Sales Share,Reference,Russia,1.511512121160762,0.1656451365959277,0.0,0.0,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\LPVs\ICE large,Stock,Reference,Russia,10765440.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\LPVs\ICE large\Gas and diesel oil,Fuel Economy,Reference,Russia,537.4843491244834,538.0940291854942,540.0489089582026,535.2498674071385,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\LPVs\ICE large\LPG,Fuel Economy,Reference,Russia,460.5061508412011,495.0362858915851,547.3751631872688,605.2476915599417,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\LPVs\ICE large\Motor gasoline,Fuel Economy,Reference,Russia,546.8672081787219,547.4306483201236,549.4397501415356,544.7788428685287,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\LPVs\ICE large\Natural gas,Fuel Economy,Reference,Russia,674.4827597474977,730.9527367867021,808.2344365124511,893.6869259649831,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\LPVs\ICE medium,Sales Share,Reference,Russia,17.79681772266488,23.0283290096743,3.76937447580897,3.622382823168352,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\LPVs\ICE medium,Stock,Reference,Russia,29623104.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\LPVs\ICE medium\Gas and diesel oil,Fuel Economy,Reference,Russia,385.7718837831851,376.8339941929669,364.0594834580589,344.7754497707377,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\LPVs\ICE medium\LPG,Fuel Economy,Reference,Russia,331.1283769381349,355.0617449316593,392.6014841992558,434.1102008190883,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\LPVs\ICE medium\Motor gasoline,Fuel Economy,Reference,Russia,389.9898417787351,380.9808743551094,368.0571016056669,348.5072246256864,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,Reference,Russia,462.2007232111359,500.897730436358,553.8563227621263,612.4140869960677,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\LPVs\PHEV large,Fuel Economy,Reference,Russia,150.0,142.94939914,134.6003466,126.73892589,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\LPVs\PHEV large,Sales Share,Reference,Russia,0.2604082651349617,1.343527024179443,1.17027410233925,0.8483574072953954,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\LPVs\PHEV large,Stock,Reference,Russia,120960.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\LPVs\PHEV medium,Fuel Economy,Reference,Russia,150.0,142.94939914,134.6003466,126.73892589,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\LPVs\PHEV medium,Sales Share,Reference,Russia,1.300878670881841,9.955481339216943,14.40053561860184,19.64969519788988,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\LPVs\PHEV medium,Stock,Reference,Russia,749952.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\LPVs\Passenger cars,Mileage,Reference,Russia,12500.0,12301.39441398,12057.56900859,11818.57645599,Kilometer,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\LPVs\SUV and light trucks,Mileage,Reference,Russia,13500.0,13285.5059671,13022.17452927,12764.06257247,Kilometer,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Motorcycles,Mileage,Reference,Russia,7000.0,6888.78087183,6752.23864481,6618.40281535,Kilometer,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Motorcycles\BEV,Sales Share,Reference,Russia,0.0,100.0,100.0,100.0,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\Motorcycles\BEV,Stock,Reference,Russia,677376.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Motorcycles\BEV\Electricity,Fuel Economy,Reference,Russia,0.0,0.0,0.0,0.0,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\Motorcycles\ICE,Sales Share,Reference,Russia,100.0,0.0,0.0,0.0,Share,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\Motorcycles\ICE,Stock,Reference,Russia,8999424.0,,,,Device,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Motorcycles\ICE\Gas and diesel oil,Fuel Economy,Reference,Russia,109.9755261852983,109.9755261852983,109.9755261852983,109.9755261852983,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\Motorcycles\ICE\LPG,Fuel Economy,Reference,Russia,280.0,266.8388784,251.25398032,236.57932834,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
Demand\Passenger road\Motorcycles\ICE\Motor gasoline,Fuel Economy,Reference,Russia,173.4555135307492,174.1865851045582,173.2398918371051,169.3157851844338,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,Transport LEAP export value overlay applied from Russia / Target.
Demand\Passenger road\Motorcycles\ICE\Natural gas,Fuel Economy,Reference,Russia,260.0,247.77895851,233.30726744,219.68080488,MJ/100 km,Placeholder default. Replace with economy-specific researcher data when available.,
