Economy,Scenario,Branch Path,Variable,Year,Value,Units,Source,Comment
02BD,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Biodiesel,Fuel Economy,2022,163.0114253714643,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Biodiesel,Mileage,2022,14310.89068224579,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Biogasoline,Fuel Economy,2022,177.2623688694347,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Biogasoline,Mileage,2022,14310.89068224579,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Efuel,Fuel Economy,2022,177.2623688694347,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Efuel,Mileage,2022,14310.89068224579,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Electricity,Fuel Economy,2022,177.2623688694347,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Electricity,Mileage,2022,14310.89068224579,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Gas and diesel oil,Fuel Economy,2022,163.0114214472948,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Gas and diesel oil,Mileage,2022,14310.89033774012,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Motor gasoline,Fuel Economy,2022,177.2623674375785,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\EREV medium\Motor gasoline,Mileage,2022,14310.890566648,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\EREV small,Sales Share,2022,0.0,Share,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\EREV small,Stock Share,2022,0.0,Share,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\EREV small\Biodiesel,Fuel Economy,2022,130.4091402971714,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\EREV small\Biodiesel,Mileage,2022,14286.13100601534,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\EREV small\Biogasoline,Fuel Economy,2022,143.9025219354986,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\EREV small\Biogasoline,Mileage,2022,14286.13100601533,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\EREV small\Efuel,Fuel Economy,2022,143.9025219354986,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\EREV small\Efuel,Mileage,2022,14286.13100601533,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\EREV small\Electricity,Fuel Economy,2022,143.9025219354986,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\EREV small\Electricity,Mileage,2022,14286.13100601533,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\EREV small\Gas and diesel oil,Fuel Economy,2022,130.4091371578359,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\EREV small\Gas and diesel oil,Mileage,2022,14286.13066210571,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\EREV small\Motor gasoline,Fuel Economy,2022,143.9025207731102,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\EREV small\Motor gasoline,Mileage,2022,14286.13089061754,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV large,Sales Share,2022,2.0,Share,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV large,Stock Share,2022,0.0,Share,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV large\Biodiesel,Fuel Economy,2022,611.1474020256715,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV large\Biodiesel,Mileage,2022,14312.55792916596,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV large\Biogasoline,Fuel Economy,2022,626.404052113598,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV large\Biogasoline,Mileage,2022,14312.55792916596,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV large\Efuel,Fuel Economy,2022,626.404052113598,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV large\Efuel,Mileage,2022,14312.55792916596,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV large\Gas and diesel oil,Fuel Economy,2022,611.1473873135374,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV large\Gas and diesel oil,Mileage,2022,14312.55758462016,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV large\Motor gasoline,Fuel Economy,2022,626.4040470537504,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV large\Motor gasoline,Mileage,2022,14312.5578135547,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV medium,Sales Share,2022,6.0,Share,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV medium,Stock Share,2022,0.0,Share,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Biodiesel,Fuel Economy,2022,417.5433036153541,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Biodiesel,Mileage,2022,14310.89068224579,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Biogasoline,Fuel Economy,2022,427.3382890805312,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Biogasoline,Mileage,2022,14310.8906822458,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Efuel,Fuel Economy,2022,427.3382890805312,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Efuel,Mileage,2022,14310.8906822458,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Gas and diesel oil,Fuel Economy,2022,417.543293563846,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Gas and diesel oil,Mileage,2022,14310.89033774012,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Motor gasoline,Fuel Economy,2022,427.3382856286593,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Motor gasoline,Mileage,2022,14310.89056664801,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV small,Sales Share,2022,10.0,Share,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV small,Stock Share,2022,0.0,Share,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV small\Biodiesel,Fuel Economy,2022,353.7143218696427,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV small\Biodiesel,Mileage,2022,14286.13100601534,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV small\Biogasoline,Fuel Economy,2022,356.0583289965925,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV small\Biogasoline,Mileage,2022,14286.13100601534,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV small\Efuel,Fuel Economy,2022,356.0583289965925,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV small\Efuel,Mileage,2022,14286.13100601534,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV small\Gas and diesel oil,Fuel Economy,2022,353.7143133546879,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV small\Gas and diesel oil,Mileage,2022,14286.13066210571,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV small\Motor gasoline,Fuel Economy,2022,356.0583261204922,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV small\Motor gasoline,Mileage,2022,14286.13089061754,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE large,Sales Share,2022,10.0,Share,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE large,Stock Share,2022,2.440272738959781,Share,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE large\Biodiesel,Fuel Economy,2022,575.2839795759833,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE large\Biodiesel,Mileage,2022,13566.35243932704,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE large\Biogas,Fuel Economy,2022,402.4053455402031,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE large\Biogas,Mileage,2022,14312.55792916596,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE large\Biogasoline,Fuel Economy,2022,589.6132603855095,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE large\Biogasoline,Mileage,2022,13566.35243932704,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE large\Efuel,Fuel Economy,2022,575.2839795759833,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE large\Efuel,Mileage,2022,13566.35243932704,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE large\Gas and diesel oil,Fuel Economy,2022,575.2839657271883,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE large\Gas and diesel oil,Mileage,2022,13566.35211274462,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE large\LPG,Fuel Economy,2022,253.686339831307,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE large\LPG,Mileage,2022,14312.55792916595,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE large\Motor gasoline,Fuel Economy,2022,589.6132556228437,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE large\Motor gasoline,Mileage,2022,13566.35232974334,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE large\Natural gas,Fuel Economy,2022,402.4053455402031,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE large\Natural gas,Mileage,2022,14312.55792916596,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE medium,Sales Share,2022,18.0,Share,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE medium,Stock Share,2022,7.60757424446872,Share,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Biodiesel,Fuel Economy,2022,415.156593604944,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Biodiesel,Mileage,2022,13564.7721166877,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Biogas,Fuel Economy,2022,290.9956011137828,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Biogas,Mileage,2022,14310.89068224579,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Biogasoline,Fuel Economy,2022,424.9210288191314,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Biogasoline,Mileage,2022,13564.7721166877,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Efuel,Fuel Economy,2022,415.156593604944,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Efuel,Mileage,2022,13564.7721166877,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Gas and diesel oil,Fuel Economy,2022,415.1565836108911,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Gas and diesel oil,Mileage,2022,13564.77179014333,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE medium\LPG,Fuel Economy,2022,183.4508655804908,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE medium\LPG,Mileage,2022,14310.89068224579,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Motor gasoline,Fuel Economy,2022,424.9210253867851,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Motor gasoline,Mileage,2022,13564.77200711677,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,2022,290.9956011137828,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Natural gas,Mileage,2022,14310.89068224579,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE small,Sales Share,2022,22.0,Share,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE small,Stock Share,2022,89.9521530165715,Share,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE small\Biodiesel,Fuel Economy,2022,332.9398170934678,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE small\Biodiesel,Mileage,2022,13541.30332126423,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE small\Biogasoline,Fuel Economy,2022,335.1691140162989,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE small\Biogasoline,Mileage,2022,13541.30332126423,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE small\Efuel,Fuel Economy,2022,332.9398170934678,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE small\Efuel,Mileage,2022,13541.30332126423,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE small\Gas and diesel oil,Fuel Economy,2022,332.939809078617,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE small\Gas and diesel oil,Mileage,2022,13541.30299528482,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE small\Motor gasoline,Fuel Economy,2022,335.1691113089336,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE small\Motor gasoline,Mileage,2022,13541.30321188287,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV large,PHEV Electric Driving Share,2022,0.34,Share,apec_phev_utilisation_rates.csv,PHEV utilisation rate from apec_phev_utilisation_rates.csv; source data_year 2025; evidence_grade D; range 0.18-0.52; synthetic_estimate. Future-year changes are handled by LEAP adjustment variables.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV large,Sales Share,2022,3.0,Share,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV large,Stock Share,2022,0.0,Share,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV large\Biodiesel,Fuel Economy,2022,225.4215139422535,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV large\Biodiesel,Mileage,2022,14312.55792916596,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV large\Biogasoline,Fuel Economy,2022,316.1721279777524,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV large\Biogasoline,Mileage,2022,13566.35243932704,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV large\Efuel,Fuel Economy,2022,225.4215139422535,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV large\Efuel,Mileage,2022,14312.55792916596,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV large\Electricity,Fuel Economy,2022,316.1721279777524,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV large\Electricity,Mileage,2022,13566.35243932704,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV large\Gas and diesel oil,Fuel Economy,2022,225.4215085156877,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV large\Gas and diesel oil,Mileage,2022,14312.55758462016,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV large\Motor gasoline,Fuel Economy,2022,316.1721254238373,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV large\Motor gasoline,Mileage,2022,13566.35232974334,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV medium,PHEV Electric Driving Share,2022,0.34,Share,apec_phev_utilisation_rates.csv,PHEV utilisation rate from apec_phev_utilisation_rates.csv; source data_year 2025; evidence_grade D; range 0.18-0.52; synthetic_estimate. Future-year changes are handled by LEAP adjustment variables.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV medium,Sales Share,2022,4.0,Share,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV medium,Stock Share,2022,0.0,Share,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV medium\Biodiesel,Fuel Economy,2022,163.0114253714642,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV medium\Biodiesel,Mileage,2022,14310.89068224579,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV medium\Biogasoline,Fuel Economy,2022,228.6368694053994,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV medium\Biogasoline,Mileage,2022,13564.7721166877,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV medium\Efuel,Fuel Economy,2022,163.0114253714642,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV medium\Efuel,Mileage,2022,14310.89068224579,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV medium\Electricity,Fuel Economy,2022,228.6368694053994,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV medium\Electricity,Mileage,2022,13564.7721166877,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV medium\Gas and diesel oil,Fuel Economy,2022,163.0114214472948,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV medium\Gas and diesel oil,Mileage,2022,14310.89033774013,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV medium\Motor gasoline,Fuel Economy,2022,228.6368675585599,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV medium\Motor gasoline,Mileage,2022,13564.77200711677,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV small,PHEV Electric Driving Share,2022,0.34,Share,apec_phev_utilisation_rates.csv,PHEV utilisation rate from apec_phev_utilisation_rates.csv; source data_year 2025; evidence_grade D; range 0.18-0.52; synthetic_estimate. Future-year changes are handled by LEAP adjustment variables.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV small,Sales Share,2022,3.0,Share,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV small,Stock Share,2022,0.0,Share,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV small\Biodiesel,Fuel Economy,2022,130.4091402971714,MJ/100 km,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV small\Biodiesel,Mileage,2022,14286.13100601533,Kilometer,road_module1_source_02BD.csv,Loaded from preprocessed Road Module 1 source.
